Week,Cycle Phase,Starting BTC (BTC),BTC Growth (BTC),Net BTC Holdings (BTC),BTC Price USD,BTC Price EUR,Portfolio Value EUR,Contribution EUR,Contribution Fee EUR,Net Contribution BTC,Withdrawal EUR,Portfolio (Pre-Withdrawal) EUR
675,Bull,0.38501752,0.00105098,0.38965141,29584.92,27910.30,10875.29,100.00,0.15,0.00358291,0,10745.95
676,Bull,0.38965141,0.00114081,0.39446352,28872.61,27238.31,10744.52,100.00,0.15,0.00367130,0,10613.45
677,Bull,0.39446352,0.00117323,0.39933985,28624.66,27004.39,10783.93,100.00,0.15,0.00370310,0,10652.25
678,Bull,0.39933985,0.00133711,0.40399486,31947.87,30139.50,12176.20,100.00,0.15,0.00331790,0,12035.90
679,Bull,0.40399486,0.00126493,0.40843881,33343.54,31456.17,12847.92,100.00,0.15,0.00317903,0,12708.13
680,Bull,0.40843881,0.00117111,0.41293609,31868.57,30064.69,12414.79,100.00,0.15,0.00332616,0,12279.59
681,Bull,0.41293609,0.00138942,0.41729112,35743.05,33719.86,14071.00,100.00,0.15,0.00296561,0,13924.15
682,Bull,0.41729112,0.00108774,0.42179195,31056.90,29298.96,12358.07,100.00,0.15,0.00341309,0,12226.20
683,Bull,0.42179195,0.00143709,0.42623431,35271.41,33274.91,14182.91,100.00,0.15,0.00300527,0,14035.09
684,Bull,0.42623431,0.00134882,0.43043217,37205.59,35099.61,15108.00,100.00,0.15,0.00284903,0,14960.66
685,Bear,0.43043217,0.00041011,0.43383247,35449.31,33442.75,14508.55,100.00,0.15,0.00299019,0,14394.83
686,Bear,0.43383247,0.00051958,0.43684875,42456.10,40052.92,17497.07,100.00,0.15,0.00249670,0,17376.26
687,Bear,0.43684875,0.00033770,0.44041618,32819.99,30962.25,13636.28,100.00,0.15,0.00322974,0,13525.82
688,Bear,0.44041618,0.00043977,0.44409043,32771.94,30916.93,13729.91,100.00,0.15,0.00323447,0,13616.31
689,Bear,0.44409043,0.00043678,0.44781584,32232.23,30407.76,13617.08,100.00,0.15,0.00328863,0,13503.80
690,Bear,0.44781584,0.00042666,0.45169421,30709.39,28971.13,13086.09,100.00,0.15,0.00345171,0,12973.73
691,Bear,0.45169421,-0.00050919,0.45424701,34618.10,32658.59,14835.06,100.00,0.15,0.00306198,0,14751.69
692,Bear,0.45424701,-0.00051313,0.45644449,39105.58,36892.06,16839.18,100.00,0.15,0.00271061,0,16758.11
693,Bear,0.45644449,-0.00067111,0.45761696,57496.90,54242.36,24822.22,100.00,0.15,0.00184358,0,24758.63
694,Bear,0.45761696,0.00052779,0.45974321,66313.72,62560.12,28761.59,100.00,0.15,0.00159846,0,28628.57
695,Bear,0.45974321,0.00052577,0.46026898,75837.14,71544.47,32929.70,100.00,0.15,0.00139773,100,32892.08
696,Bear,0.46026898,0.00058666,0.45975903,96661.87,91190.45,41925.63,100.00,0.15,0.00109661,200,41972.13
697,Bear,0.45975903,0.00044682,0.45907748,93941.31,88623.87,40685.22,100.00,0.15,0.00112836,200,40745.63
698,Bear,0.45907748,0.00041167,0.45948915,84240.29,79471.97,36516.51,100.00,0.15,0.00125831,100,36483.79
699,Bear,0.45948915,0.00045837,0.45994752,84035.04,79278.34,36463.88,100.00,0.15,0.00126138,100,36427.54
700,Bear,0.45994752,0.00044713,0.46039465,81693.65,77069.48,35482.38,100.00,0.15,0.00129753,100,35447.92
701,Bear,0.46039465,-0.00056649,0.45877364,100518.64,94828.91,43505.00,100.00,0.15,0.00105453,200,43658.72
702,Bear,0.45877364,0.00044753,0.45814014,98054.68,92504.41,42379.98,100.00,0.15,0.00108103,200,42438.59
703,Bear,0.45814014,0.00048374,0.45760004,103532.86,97672.51,44694.94,100.00,0.15,0.00102383,200,44747.70
704,Bear,0.45760004,0.00031105,0.45791110,70376.64,66393.05,30402.12,100.00,0.15,0.00150618,100,30381.46
705,Bear,0.45791110,0.00045571,0.45836681,70038.16,66073.73,30286.01,100.00,0.15,0.00151346,100,30255.90
706,Bear,0.45836681,0.00040306,0.46049101,61586.68,58100.64,26754.82,100.00,0.15,0.00172115,0,26631.41
707,Bear,0.46049101,-0.00046392,0.46173554,62044.86,58532.89,27026.72,100.00,0.15,0.00170844,0,26953.87
708,Bear,0.46173554,0.00059323,0.46232877,79714.64,75202.49,34768.27,100.00,0.15,0.00132974,100,34723.66
709,Bear,0.46232877,0.00035928,0.46439919,61947.03,58440.59,27139.76,100.00,0.15,0.00171114,0,27018.77
710,Bear,0.46439919,0.00057186,0.46497105,76281.27,71963.46,33460.93,100.00,0.15,0.00138959,100,33419.77
711,Bear,0.46497105,0.00048370,0.46545475,79354.59,74862.82,34845.26,100.00,0.15,0.00133578,100,34809.05
712,Bear,0.46545475,0.00042822,0.46588297,73006.67,68874.22,32087.33,100.00,0.15,0.00145192,100,32057.83
713,Bear,0.46588297,-0.00056311,0.46531987,88242.06,83247.23,38736.59,100.00,0.15,0.00120124,100,38783.47
714,Bear,0.46531987,0.00063549,0.46507578,120512.20,113690.76,52874.82,100.00,0.15,0.00087958,200,52902.57
715,Bear,0.46507578,0.00041629,0.46450942,107871.83,101765.88,47271.21,100.00,0.10,0.00098265,200,47328.85
716,Bear,0.46450942,0.00046436,0.46399081,107836.01,101732.08,47202.75,100.00,0.15,0.00098297,200,47255.51
717,Bear,0.46399081,0.00048364,0.46353141,112402.50,106040.10,49152.91,100.00,0.15,0.00094304,200,49201.63
718,Bear,0.46353141,0.00062983,0.46346719,152728.17,144083.18,66777.83,100.00,0.15,0.00069404,200,66787.08
719,Bear,0.46346719,0.00055264,0.46343779,182115.03,171806.63,79621.68,100.00,0.10,0.00058205,200,79626.74
720,Bear,0.46343779,0.00038922,0.46313397,152949.66,144292.13,66826.59,100.00,0.10,0.00069304,200,66870.43
721,Bear,0.46313397,0.00049289,0.46297565,162776.03,153562.29,71095.60,100.00,0.10,0.00065120,200,71119.91
722,Bear,0.46297565,0.00043203,0.46270983,151895.27,143297.42,66305.13,100.00,0.10,0.00069785,200,66343.22
723,Bear,0.46270983,0.00043706,0.46240810,143476.48,135355.17,62589.33,100.00,0.10,0.00073880,200,62630.17
724,Bear,0.46240810,0.00047999,0.46217636,148933.02,140502.85,64937.10,100.00,0.10,0.00071173,200,64969.66
725,Bear,0.46217636,0.00054696,0.46212192,176254.81,166278.12,76840.77,100.00,0.10,0.00060140,200,76849.82
726,Bear,0.46212192,0.00051612,0.46209956,196849.63,185707.20,85815.21,100.00,0.10,0.00053848,200,85819.37
727,Bear,0.46209956,0.00045591,0.46200968,194213.02,183219.83,84649.34,100.00,0.10,0.00054579,200,84665.80
728,Bear,0.46200968,0.00042320,0.46183703,177897.51,167827.84,77509.11,100.00,0.10,0.00059585,200,77538.09
729,Bear,0.46183703,0.00053937,0.46186621,207764.23,196003.99,90527.62,100.00,0.10,0.00051019,200,90521.90
730,Bear,0.46186621,-0.00050386,0.46089467,226654.63,213825.12,98550.86,100.00,0.10,0.00046767,200,98758.60
731,Bear,0.46089467,-0.00050208,0.45996329,246909.56,232933.55,107140.88,100.00,0.10,0.00042931,200,107357.83
732,Bear,0.45996329,0.00043930,0.45995309,235817.88,222469.70,102325.62,100.00,0.07,0.00044950,200,102327.89
733,Bear,0.45995309,0.00038835,0.45980905,199104.58,187834.51,86368.01,100.00,0.07,0.00053238,200,86395.06
734,Bear,0.45980905,0.00049098,0.45980145,212604.01,200569.82,92222.29,100.00,0.10,0.00049858,200,92223.82
735,Bear,0.45980145,0.00051185,0.45986543,236671.13,223274.65,102676.29,100.00,0.10,0.00044788,200,102662.01
736,Bear,0.45986543,0.00044790,0.45985349,230515.19,217467.16,100003.03,100.00,0.07,0.00045984,200,100005.63
737,Bear,0.45985349,0.00053698,0.45999668,269176.91,253940.48,116811.78,100.00,0.07,0.00039379,200,116775.42
738,Bear,0.45999668,0.00056153,0.46023562,328593.57,309993.93,142670.25,100.00,0.07,0.00032259,200,142596.18
739,Bear,0.46023562,-0.00041389,0.45946303,295506.85,278780.05,128089.12,100.00,0.07,0.00035871,200,128304.51
740,Bear,0.45946303,0.00041868,0.45948805,269273.81,254031.90,116724.62,100.00,0.07,0.00039365,200,116718.26
741,Bear,0.45948805,0.00036762,0.45936365,215438.71,203244.07,93362.94,100.00,0.07,0.00049202,200,93388.22
742,Bear,0.45936365,0.00055285,0.45950768,259281.54,244605.22,112397.98,100.00,0.10,0.00040882,200,112362.75
743,Bear,0.45950768,0.00048475,0.45960489,273523.09,258040.65,118596.74,100.00,0.07,0.00038754,200,118571.66
744,Bear,0.45960489,0.00048787,0.45972768,290346.61,273911.90,125924.88,100.00,0.07,0.00036508,200,125891.25
745,Bear,0.45972768,0.00042005,0.45974816,265285.19,250269.04,115060.73,100.00,0.07,0.00039957,200,115055.61
746,Bear,0.45974816,0.00052308,0.45992005,301830.01,284745.29,130960.07,100.00,0.07,0.00035119,200,130911.12
747,Bear,0.45992005,0.00049709,0.46009221,326224.01,307758.50,141597.29,100.00,0.07,0.00032493,200,141544.31
748,Bear,0.46009221,0.00042889,0.46017252,304097.36,286884.30,132016.27,100.00,0.07,0.00034857,200,131993.23
749,Bear,0.46017252,0.00040968,0.46019067,270730.15,255405.80,117535.37,100.00,0.07,0.00039153,200,117530.73
750,Bear,0.46019067,0.00047999,0.46029528,282380.19,266396.41,122621.01,100.00,0.07,0.00037538,200,122593.14
751,Bear,0.46029528,-0.00057588,0.45941937,353286.54,333289.19,153119.51,100.00,0.07,0.00030004,200,153411.44
752,Bear,0.45941937,0.00048885,0.45962625,375921.27,354642.71,163003.10,100.00,0.07,0.00028197,200,162929.73
753,Bear,0.45962625,0.00048069,0.45983732,393148.58,370894.89,170551.31,100.00,0.07,0.00026962,200,170473.03
754,Bear,0.45983732,0.00044896,0.46001012,383846.24,362119.09,166578.45,100.00,0.07,0.00027615,200,166515.87
755,Bear,0.46001012,0.00039583,0.46008502,330290.79,311595.08,143360.23,100.00,0.07,0.00032093,200,143336.89
756,Bear,0.46008502,0.00045546,0.46021628,326967.12,308459.55,141958.11,100.00,0.07,0.00032419,200,141917.62
757,Bear,0.46021628,0.00023397,0.45981257,166227.03,156817.96,72106.87,100.00,0.07,0.00063768,200,72170.18
758,Bear,0.45981257,-0.00041903,0.45869380,151484.12,142909.55,65551.72,100.00,0.10,0.00069974,200,65711.61
759,Bear,0.45869380,0.00047430,0.45849138,156638.85,147772.50,67752.42,100.00,0.10,0.00067672,200,67782.33
760,Bear,0.45849138,-0.00046698,0.45735999,159537.49,150507.07,68835.91,100.00,0.10,0.00066442,200,69006.19
761,Bear,0.45735999,0.00039381,0.45698214,137368.15,129592.60,59221.50,100.00,0.10,0.00077165,200,59270.47
762,Bear,0.45698214,-0.00043058,0.45573260,129432.46,122106.10,55647.73,100.00,0.10,0.00081896,200,55800.31
763,Bear,0.45573260,0.00036780,0.45508564,104458.14,98545.42,44846.60,100.00,0.10,0.00101476,200,44910.36
764,Bear,0.45508564,0.00041261,0.45437901,94707.64,89346.83,40597.33,100.00,0.15,0.00111923,200,40660.46
765,Bear,0.45437901,0.00045156,0.45370433,94119.18,88791.68,40285.17,100.00,0.15,0.00112623,200,40345.07
766,Bear,0.45370433,0.00034147,0.45404580,70836.60,66826.98,30342.51,100.00,0.15,0.00149640,100,30319.69
767,Bear,0.45404580,0.00038917,0.45618083,60715.24,57278.53,26129.37,100.00,0.15,0.00174585,0,26007.08
768,Bear,0.45618083,0.00041245,0.45852426,54894.35,51787.13,23745.65,100.00,0.15,0.00193098,0,23624.29
769,Bear,0.45852426,-0.00058643,0.45793783,70206.79,66232.82,30330.51,100.00,0.15,0.00150983,100,30369.35
770,Bear,0.45793783,0.00051276,0.45845059,78611.54,74161.83,33999.54,100.00,0.15,0.00134840,100,33961.51
771,Bear,0.45845059,0.00038245,0.46044938,65580.28,61868.19,28487.17,100.00,0.15,0.00161634,0,28363.51
772,Bear,0.46044938,0.00041105,0.46267101,58545.07,55231.20,25553.88,100.00,0.15,0.00181057,0,25431.17
773,Bear,0.46267101,-0.00043729,0.46414937,55333.59,52201.50,24229.29,100.00,0.15,0.00191565,0,24152.12
774,Bear,0.46414937,0.00064841,0.46479779,77300.64,72925.14,33895.44,100.00,0.15,0.00137127,100,33848.16
775,Bear,0.46479779,0.00047513,0.46527292,79019.61,74546.80,34684.61,100.00,0.15,0.00134144,100,34649.19
776,Bear,0.46527292,0.00042926,0.46570218,72903.87,68777.23,32029.71,100.00,0.15,0.00145397,100,32000.18
777,Bear,0.46570218,0.00051125,0.46621343,80034.56,75504.30,35201.12,100.00,0.15,0.00132443,100,35162.52
778,Bear,0.46621343,0.00046717,0.46668060,80198.30,75658.77,35308.48,100.00,0.15,0.00132172,100,35273.14
779,Bear,0.46668060,0.00042295,0.46710355,72683.74,68569.57,32029.09,100.00,0.15,0.00145837,100,32000.09
780,Bear,0.46710355,0.00050071,0.46760427,77913.85,73503.64,34370.61,100.00,0.15,0.00136048,100,34333.81
781,Bear,0.46760427,0.00048310,0.46808737,80495.92,75939.55,35546.34,100.00,0.15,0.00131684,100,35509.66
782,Bear,0.46808737,0.00050671,0.46859408,87138.28,82205.92,38521.21,100.00,0.15,0.00121646,100,38479.55
783,Bear,0.46859408,-0.00045394,0.46814014,84413.53,79635.41,37280.53,100.00,0.15,0.00125572,100,37316.68
784,Bear,0.46814014,-0.00040282,0.46773732,72635.98,68524.51,32051.47,100.00,0.15,0.00145933,100,32079.07
785,Bear,0.46773732,0.00056470,0.46830202,87693.78,82729.98,38742.62,100.00,0.15,0.00120875,100,38695.90
786,Bear,0.46830202,0.00052401,0.46774577,98125.19,92570.94,43299.66,100.00,0.15,0.00108025,200,43351.16
787,Bear,0.46774577,0.00052144,0.46729819,109389.00,103197.17,48223.85,100.00,0.15,0.00096902,200,48270.04
788,Bear,0.46729819,0.00040188,0.46657333,94076.09,88751.03,41408.86,100.00,0.15,0.00112675,200,41473.20
789,Bear,0.46657333,-0.00042786,0.46614547,86269.57,81386.39,37937.90,100.00,0.15,0.00122871,100,37972.72
790,Bear,0.46614547,0.00054843,0.46564954,101497.58,95752.43,44587.07,100.00,0.15,0.00104436,200,44634.56
791,Bear,0.46564954,0.00054759,0.46530904,119357.17,112601.11,52394.31,100.00,0.15,0.00088809,200,52432.65
792,Bear,0.46530904,0.00051206,0.46501410,131350.50,123915.57,57622.49,100.00,0.10,0.00080700,200,57659.03
793,Bear,0.46501410,0.00051508,0.46480063,145493.27,137257.80,63797.51,100.00,0.10,0.00072856,200,63826.81
794,Bear,0.46480063,0.00034839,0.46417700,109052.68,102879.88,47754.48,100.00,0.10,0.00097201,200,47818.63
795,Bear,0.46417700,0.00044407,0.46360505,104328.07,98422.71,45629.26,100.00,0.15,0.00101603,200,45685.56
796,Bear,0.46360505,0.00049262,0.46314150,110858.56,104583.55,48436.98,100.00,0.15,0.00095617,200,48485.46
797,Bear,0.46314150,0.00042348,0.46251925,101365.26,95627.61,44229.61,100.00,0.15,0.00104572,200,44289.11
798,Bear,0.46251925,0.00043142,0.46182958,94550.45,89198.54,41194.52,100.00,0.15,0.00112109,200,41256.04
799,Bear,0.46182958,0.00054984,0.46143778,112569.31,106197.46,49003.52,100.00,0.15,0.00094164,200,49045.13
800,Bear,0.46143778,0.00042202,0.46083020,102952.50,97125.00,44758.13,100.00,0.15,0.00102960,200,44817.15
801,Bear,0.46083020,0.00051560,0.46042557,115188.93,108668.81,50033.90,100.00,0.15,0.00092023,200,50077.87
802,Bear,0.46042557,0.00045784,0.45995800,114542.69,108059.15,49702.67,100.00,0.10,0.00092542,200,49753.19
803,Bear,0.45995800,0.00046216,0.45949914,115090.67,108576.10,49890.63,100.00,0.15,0.00092101,200,49940.45
804,Bear,0.45949914,0.00044342,0.45898814,111062.62,104776.05,48090.97,100.00,0.15,0.00095442,200,48144.51
805,Bear,0.45898814,0.00051476,0.45865190,124558.78,117508.29,53895.40,100.00,0.15,0.00085100,200,53934.91
806,Bear,0.45865190,0.00034554,0.45786787,93840.52,88528.80,40534.49,100.00,0.10,0.00112958,200,40603.90
807,Bear,0.45786787,0.00039188,0.45825975,80315.77,75769.59,34722.16,100.00,0.15,0.00131979,100,34692.46
808,Bear,0.45825975,0.00047975,0.45873950,84082.28,79322.91,36388.55,100.00,0.15,0.00126067,100,36350.50
809,Bear,0.45873950,-0.00043782,0.45830168,80247.93,75705.59,34696.00,100.00,0.15,0.00132091,100,34729.14
810,Bear,0.45830168,0.00040965,0.45871133,71729.43,67669.28,31040.66,100.00,0.15,0.00147778,100,31012.94
811,Bear,0.45871133,-0.00048354,0.45822779,75612.04,71332.12,32686.36,100.00,0.15,0.00140189,100,32720.85
812,Bear,0.45822779,0.00040476,0.46021964,66788.89,63008.39,28997.70,100.00,0.15,0.00158709,0,28872.19
813,Bear,0.46021964,-0.00033114,0.46209425,48056.10,45335.94,20949.48,100.00,0.15,0.00220576,0,20864.49
814,Bear,0.46209425,0.00050366,0.46462164,52378.59,49413.76,22958.70,100.00,0.15,0.00202373,0,22833.82
815,Bear,0.46462164,0.00037848,0.46748445,42667.40,40252.27,18817.31,100.00,0.15,0.00248433,0,18702.07
816,Bear,0.46748445,0.00051319,0.47026070,46839.27,44187.99,20779.88,100.00,0.15,0.00226306,0,20657.20
817,Bear,0.47026070,0.00037283,0.47348799,37134.92,35032.95,16587.68,100.00,0.15,0.00285446,0,16474.62
818,Bear,0.47348799,0.00038969,0.47734596,30562.63,28832.67,13763.16,100.00,0.15,0.00346829,0,13651.92
819,Bear,0.47734596,0.00043410,0.48159385,27793.89,26220.65,12627.70,100.00,0.15,0.00381379,0,12516.32
820,Bear,0.48159385,0.00053133,0.48558199,30664.11,28928.40,14047.11,100.00,0.15,0.00345681,0,13931.74
821,Bear,0.48558199,-0.00059446,0.48781123,37539.42,35414.55,17275.61,100.00,0.15,0.00282370,0,17196.67
822,Bear,0.48781123,0.00056852,0.49080260,43750.07,41273.65,20257.22,100.00,0.15,0.00242285,0,20133.75
823,Bear,0.49080260,-0.00049073,0.49273509,43743.57,41267.52,20333.96,100.00,0.15,0.00242321,0,20254.21
824,Bear,0.49273509,-0.00045905,0.49487709,40752.77,38446.01,19026.05,100.00,0.15,0.00260105,0,18943.70
825,Bear,0.49487709,0.00047324,0.49807028,38971.36,36765.43,18311.77,100.00,0.15,0.00271995,0,18194.37
826,Bear,0.49807028,0.00057978,0.50098669,45364.40,42796.61,21440.53,100.00,0.15,0.00233663,0,21315.72
827,Bear,0.50098669,0.00050388,0.50381377,45626.80,43044.15,21686.23,100.00,0.15,0.00232320,0,21564.54
828,Bear,0.50381377,0.00038745,0.50722212,35088.99,33102.82,16790.48,100.00,0.15,0.00302089,0,16677.65
829,Bear,0.50722212,0.00045687,0.51103282,31605.57,29816.58,15237.25,100.00,0.15,0.00335384,0,15123.63
830,Bear,0.51103282,0.00062411,0.51440313,38598.87,36414.03,18731.49,100.00,0.15,0.00274619,0,18608.76
831,Bear,0.51440313,0.00040944,0.51826274,30723.11,28984.06,15021.36,100.00,0.15,0.00345017,0,14909.49
832,Bear,0.51826274,0.00050520,0.52230730,29948.96,28253.74,14757.13,100.00,0.15,0.00353935,0,14642.86
833,Bull,0.52230730,0.00162634,0.52734369,31084.62,29325.11,15464.41,100.00,0.15,0.00341005,0,15316.72
834,Bull,0.52734369,0.00143500,0.53253813,28195.70,26599.72,14165.36,100.00,0.15,0.00375944,0,14027.19
835,Bull,0.53253813,0.00144075,0.53814763,25427.28,23988.00,12909.08,100.00,0.15,0.00416875,0,12774.52
836,Bull,0.53814763,0.00149856,0.54413730,23602.16,22266.19,12115.87,100.00,0.15,0.00449111,0,11982.50
837,Bull,0.54413730,0.00146835,0.55059857,21230.05,20028.35,11027.58,100.00,0.15,0.00499292,0,10898.17
838,Bull,0.55059857,-0.00170536,0.55372930,21918.54,20677.87,11449.94,100.00,0.15,0.00483609,0,11385.21
839,Bull,0.55372930,0.00170837,0.56014019,22541.11,21265.19,11911.49,100.00,0.15,0.00470252,0,11775.16
840,Bull,0.56014019,0.00129351,0.56754281,17351.13,16368.99,9290.10,100.00,0.15,0.00610911,0,9168.93
841,Bull,0.56754281,0.00175387,0.57522732,17873.28,16861.58,9699.24,100.00,0.15,0.00593064,0,9569.67
842,Bull,0.57522732,0.00131345,0.58433279,13603.66,12833.64,7499.12,100.00,0.15,0.00779202,0,7382.26
843,Bull,0.58433279,0.00166908,0.59418567,12952.41,12219.26,7260.51,100.00,0.15,0.00818380,0,7140.11
844,Bull,0.59418567,0.00250966,0.60250811,18235.67,17203.46,10365.23,100.00,0.15,0.00581278,0,10222.05
845,Bull,0.60250811,0.00197113,0.60980955,19886.29,18760.65,11440.42,100.00,0.15,0.00533031,0,11303.44
846,Bull,0.60980955,-0.00178154,0.61350158,19365.78,18269.60,11208.43,100.00,0.15,0.00547357,0,11140.98
847,Bull,0.61350158,0.00167470,0.62119176,17621.23,16623.80,10326.57,100.00,0.15,0.00601547,0,10198.73
848,Bull,0.62119176,-0.00179562,0.62563928,16978.63,16017.58,10021.23,100.00,0.15,0.00624314,0,9949.99
849,Bull,0.62563928,0.00187236,0.63376999,16937.37,15978.66,10126.79,100.00,0.15,0.00625835,0,9996.87
850,Bull,0.63376999,0.00144164,0.64346549,12842.47,12115.54,7795.93,100.00,0.15,0.00825386,0,7678.46
851,Bull,0.64346549,0.00221388,0.65287635,14728.39,13894.71,9071.53,100.00,0.15,0.00719698,0,8940.76
852,Bull,0.65287635,0.00180581,0.66248819,13579.24,12810.61,8486.88,100.00,0.15,0.00780603,0,8363.74
853,Bull,0.66248819,0.00225646,0.67162011,15417.15,14544.48,9768.37,100.00,0.15,0.00687546,0,9635.55
854,Bull,0.67162011,0.00201832,0.68050212,15443.59,14569.43,9914.53,100.00,0.15,0.00686369,0,9785.12
855,Bull,0.68050212,-0.00172513,0.68689945,13050.23,12311.54,8456.79,100.00,0.15,0.00812246,0,8378.03
856,Bull,0.68689945,0.00210278,0.69696213,13316.75,12562.97,8755.92,100.00,0.15,0.00795990,0,8629.50
857,Bull,0.69696213,-0.00222950,0.70219763,14199.60,13395.85,9406.53,100.00,0.15,0.00746500,0,9336.40
858,Bull,0.70219763,0.00206531,0.71187716,13921.31,13133.31,9349.31,100.00,0.15,0.00761422,0,9222.18
859,Bull,0.71187716,0.00214577,0.72160118,13987.40,13195.66,9522.00,100.00,0.15,0.00757825,0,9393.69
860,Bull,0.72160118,0.00209655,0.73152271,13546.37,12779.59,9348.56,100.00,0.15,0.00782498,0,9221.77
861,Bull,0.73152271,-0.00239673,0.73629093,14794.23,13956.82,10276.28,100.00,0.15,0.00716495,0,10209.73
862,Bull,0.73629093,0.00254113,0.74506019,17019.57,16056.20,11962.83,100.00,0.15,0.00622812,0,11822.03
863,Bull,0.74506019,0.00274238,0.75287881,20881.58,19699.60,14831.41,100.00,0.15,0.00507624,0,14677.39
864,Bull,0.75287881,0.00236838,0.76008822,21896.13,20656.73,15700.94,100.00,0.15,0.00484104,0,15552.02
865,Bull,0.76008822,0.00284182,0.76681447,27288.46,25743.83,19740.74,100.00,0.15,0.00388443,0,19567.58
866,Bull,0.76681447,0.00222122,0.77305866,26348.66,24857.23,19216.09,100.00,0.15,0.00402297,0,19060.88
867,Bull,0.77305866,0.00228812,0.77942436,25995.83,24524.37,19114.89,100.00,0.15,0.00407758,0,18958.78
868,Bull,0.77942436,-0.00206636,0.78197216,22972.78,21672.44,16947.24,100.00,0.15,0.00461416,0,16892.03
869,Bull,0.78197216,0.00199966,0.78938495,19582.00,18473.59,14582.77,100.00,0.15,0.00541313,0,14445.83
870,Bull,0.78938495,0.00117737,0.80145026,9735.55,9184.48,7360.90,100.00,0.15,0.01088793,0,7250.09
871,Bull,0.80145026,0.00232341,0.81504089,9407.82,8875.30,7233.73,100.00,0.15,0.01126722,0,7113.11
872,Bull,0.81504089,0.00222571,0.82964454,8563.63,8078.89,6702.61,100.00,0.15,0.01237793,0,6584.63
873,Bull,0.82964454,0.00243450,0.84473374,8376.33,7902.20,6675.26,100.00,0.15,0.01265470,0,6556.02
874,Bull,0.84473374,-0.00207152,0.85814340,6847.03,6459.46,5543.14,100.00,0.15,0.01548117,0,5456.52
875,Bull,0.85814340,0.00321553,0.87375353,8552.11,8068.03,7049.47,100.00,0.15,0.01239460,0,6923.52
876,Bull,0.87375353,0.00347884,0.88657154,11350.04,10707.58,9493.04,100.00,0.15,0.00933918,0,9355.79
877,Bull,0.88657154,0.00282775,0.89818349,12067.13,11384.08,10224.99,100.00,0.15,0.00878420,0,10092.80
878,Bull,0.89818349,0.00270619,0.90963608,12119.27,11433.28,10400.12,100.00,0.15,0.00874640,0,10269.18
879,Bull,0.90963608,0.00276792,0.92102712,12292.55,11596.75,10680.92,100.00,0.15,0.00862311,0,10548.82
880,Bull,0.92102712,0.00309184,0.93182516,13755.15,12976.56,12091.89,100.00,0.15,0.00770620,0,11951.76
881,Bull,0.93182516,0.00353261,0.94145595,17382.25,16398.35,15438.32,100.00,0.15,0.00609818,0,15280.39
882,Bull,0.94145595,0.00247589,0.95088832,15237.60,14375.09,13669.11,100.00,0.15,0.00695648,0,13533.52
883,Bull,0.95088832,0.00316585,0.96032247,16910.47,15953.27,15320.29,100.00,0.15,0.00626831,0,15169.78
884,Bull,0.96032247,0.00298788,0.96935437,17538.00,16545.29,16038.24,100.00,0.15,0.00604402,0,15888.81
885,Bull,0.96935437,0.00325354,0.97801015,19621.48,18510.83,18103.78,100.00,0.15,0.00540224,0,17943.56
886,Bull,0.97801015,0.00309713,0.98622503,20712.23,19539.84,19270.68,100.00,0.15,0.00511775,0,19110.16
887,Bull,0.98622503,0.00266847,0.99456781,18680.68,17623.28,17527.55,100.00,0.15,0.00567431,0,17380.52
888,Bull,0.99456781,0.00306321,1.00315806,19178.47,18092.90,18150.03,100.00,0.15,0.00552703,0,17994.61
889,Bull,1.00315806,0.00282823,1.01186751,18023.45,17003.26,17205.04,100.00,0.15,0.00588123,0,17056.96
890,Bull,1.01186751,0.00303067,1.02078897,17994.20,16975.66,17328.56,100.00,0.15,0.00589079,0,17177.12
891,Bull,1.02078897,0.00350086,1.02944278,20570.74,19406.36,19977.74,100.00,0.15,0.00515295,0,19809.80
892,Bull,1.02944278,-0.00359854,1.03026660,23969.15,22612.41,23296.81,100.00,0.15,0.00442235,0,23278.18
893,Bear,1.03026660,0.00101528,1.03576951,23620.47,22283.46,23080.53,100.00,0.15,0.00448763,0,22957.91
894,Bear,1.03576951,0.00099904,1.04142116,22782.91,21493.31,22383.59,100.00,0.15,0.00465261,0,22262.11
895,Bear,1.04142116,0.00100704,1.04723966,22030.73,20783.71,21765.53,100.00,0.15,0.00481146,0,21644.60
896,Bear,1.04723966,-0.00102247,1.05114523,21509.59,20292.06,21329.91,100.00,0.15,0.00492804,0,21250.65
897,Bear,1.05114523,0.00120212,1.05665647,24599.01,23206.62,24521.42,100.00,0.15,0.00430912,0,24393.52
898,Bear,1.05665647,0.00132689,1.05798336,30890.17,29141.67,30831.40,100.00,0.15,0.00343151,100,30792.74
899,Bear,1.05798336,0.00103163,1.05901499,30120.64,28415.70,30092.65,100.00,0.15,0.00351918,100,30063.34
900,Bear,1.05901499,0.00089038,1.06409109,25324.17,23890.73,25421.91,100.00,0.15,0.00418572,0,25300.64
901,Bear,1.06409109,0.00114719,1.06912079,27301.90,25756.51,27536.82,100.00,0.15,0.00388251,0,27407.27
902,Bear,1.06912079,-0.00132523,1.06779556,33842.09,31926.50,34090.98,100.00,0.15,0.00313219,100,34133.29
903,Bear,1.06779556,0.00100109,1.06879665,31727.92,29932.00,31991.22,100.00,0.15,0.00334091,100,31961.25
904,Bear,1.06879665,0.00099648,1.07337649,29581.18,27906.78,29954.48,100.00,0.15,0.00358336,0,29826.67
